Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
87,76,23008.254376127654,3.460750410242446,3.658860392328425,3.3093852074004237,2.5923397464335656,2.7623484451654794,3.9854017473296355,2.9300600502420826,46.164802753137046,43.76967081473767,53.09050063375591,10.000000000000002,42.265674552109125,29.487194600529314,26.27602580913156,23008.250740949465,3.4607508123726967,3.6588614374844033,3.309386916565037,2.5923309592778376,2.7623591777763905,3.9854017473296355,2.93005885554297,46.164796662894986,43.76958397049605,53.090408048936396,10.000000000000002,42.26548894410433,29.487194600529314,26.27602348260671,1.1907781389477825,176.3015760894791,291.630485559093,5.828639717746338,11.043536441798624,575.7663538980587,569.4512173010838,10.381922270409213,5.225589235540353,2172.2757526821397,1644.7987950227703,43.472426637422096,40.56084299977349,28.196456100516727,11.520578582235865,12.712377608777091,1.5547397830240102,226.03584795916663,180.9306499080332,4.66657943520535,3.3981131745946813,168.71811282962153,20.283506855729076,53.56270002639735,633.3572859764099,83.0,1245.0,949561.6345758997,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
44,127,23036.239990669157,3.4680826129952447,3.49423219713475,3.29888006741864,2.6125876486914708,2.7596206860061585,3.107769222102829,2.929404633914996,45.86633799680975,50.55422956734391,53.94376731623511,10.000000000000002,42.39139857174376,19.417353631227556,26.251346074380614,23036.239470670364,3.4680848881902193,3.494232778548829,3.2988800456085516,2.612585877255081,2.75961922166685,3.107769222102829,2.929404742333988,45.866310398740616,50.55417090077589,53.943631401283405,10.000000000000002,42.3913938608809,19.417353631227556,26.2513254411999,1.2323025994372765,189.40100543314745,303.56562598532963,6.0137922374064825,16.447519793504057,683.2376384218508,642.7099216451297,13.018713218444393,4.744686117419463,2063.942647752789,1562.4840518223573,47.802431632020486,7.326353031995086,25.342777658454274,33.21086529230148,35.82707076252632,1.300816738883327,226.05418179444337,187.39053650034066,5.0275422772229135,9.815118815059847,228.68251153779735,37.99400716376184,63.17196251592865,1686.5088424682617,133.0,1995.0,944808.5058587167,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
91,80,23241.608180649266,3.4764302350206,3.691213276327256,3.386958098635908,2.5915871038665994,2.7645830241801708,3.246494290375168,2.9287959549012976,45.507623459978596,42.65828210834991,48.15738122574148,10.000000000000002,42.41135082012987,23.88610173299589,26.23331248037538,23241.607093611077,3.476429426468423,3.691205963440502,3.386955762510376,2.591570747306143,2.7645931764443676,3.246494290375168,2.9287957934953095,45.507647374707844,42.65858382599885,48.15729365109393,10.000000000000002,42.41131430901471,23.88610173299589,26.233310004681105,1.2671341531556306,207.2482460529199,315.5703715968141,6.304005439563556,13.481643685597682,676.5617982608919,566.3772033493424,13.609358945341334,4.7200752641284325,2318.155372006833,1760.248428295644,52.25641993928366,56.72613037367025,29.891313056054454,15.362337885181551,8.423194131137054,0.9542199494081961,216.55279481356138,181.72673172402736,2.135396805645606,2.286944991727695,183.90653455837287,27.85339753966533,56.70249185583851,624.2869944572449,85.0,1275.0,1030747.6836791239,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
78,120,22996.361631021515,3.471078862792356,3.534317960629538,3.307842774533242,2.6096228237964345,2.7575550491883027,2.2302060819338063,2.929115074602779,45.71357134012962,48.69636641399928,53.308027936895925,10.000000000000002,42.41725216007452,36.07642788624488,26.248349546193015,22996.361581558427,3.471078584515974,3.5343181194869366,3.307842656610953,2.6096228346350414,2.7575552824123446,2.2302060819338063,2.929115196613179,45.71357237968251,48.69637472502721,53.30803898259124,10.000000000000002,42.41726161097396,36.07642788624488,26.248348220364424,1.2317942165539106,187.37804525467087,308.6543774164663,6.000850273446548,15.32586350804038,697.4909205103042,632.6455656744797,13.328270859113106,4.830415453746455,2139.480744246061,1620.1157737766848,50.47781983124126,12.337099953587218,24.22149958213611,22.506638731454114,30.62731823484237,1.3340054988732424,225.95506658357138,184.99641488109182,4.768837549465999,8.061075463994799,214.42992147316747,33.14029256372421,61.26030310237181,922.4454832077026,124.0,1860.0,968251.7517446809,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
70,78,23300.84268639846,3.463976761512783,3.5517709471178756,3.4165129443896474,2.6044279263938845,2.752731239485078,3.790520731462441,2.929604505343606,46.026522905278085,47.80734903900753,46.443898627905796,10.000000000000002,42.383082416233385,22.704503590944345,26.26915544956355,23300.84187264104,3.463976595796499,3.551770835658749,3.416513075660699,2.604429996895841,2.7527437082346147,3.790520731462441,2.9296049306825998,46.02648721764474,47.80737365274919,46.44394460115677,10.000000000000002,42.38324440442159,22.704503590944345,26.269169066464112,1.2447289397256909,189.87465639718846,296.0438494945354,5.958082514635915,11.047614533836,608.0607326004763,588.4581905363615,10.388434896952255,4.438776842210063,2104.9580635166008,1593.9016256385871,45.76140028314291,15.198925834136439,38.7901344218208,25.688109557911723,24.044763802013385,0.6921102180659228,214.0256291391848,192.04272410088538,1.4046539949418368,7.40416512452354,240.22275355211133,43.14712038781217,68.85821049154652,1037.4896042346954,84.0,1260.0,987179.6472216181,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
57,168,22971.578522966895,3.4615350239208,3.6079117608527467,3.2880822324459915,2.5982257249227763,2.766170121038836,3.5857113559537748,2.929872681425878,46.129313014353826,45.653877316408895,54.66167731550776,10.000000000000002,42.2838793509419,25.335107803994674,26.278679165625668,22971.578243678363,3.461538664834614,3.6079123230614165,3.2880796136296686,2.59822347276967,2.766186687507553,3.5857113559537748,2.929874675642493,46.129240004179486,45.65394274517491,54.66179706936566,10.000000000000002,42.284118426344286,25.335107803994674,26.27871392422359,1.235199758750333,189.67898200719347,291.3223297372026,5.96364585114225,13.98112290891477,609.1584455841698,600.3350231309787,11.467900797891438,4.696000884223894,2133.5531276074425,1615.5102512855938,44.219252924414,24.473516083758334,24.19864598103999,11.114137845802247,21.308937871854774,1.57494403874552,219.97820217357776,179.46133126962263,5.050582791728906,5.46873909189533,187.68967454701328,25.73890648164712,56.81761819244717,1303.8494000434875,173.0,2595.0,959894.3680819744,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
63,144,23036.156716152916,3.4727435920341785,3.54717774087478,3.3327183875746074,2.6051313750403207,2.7649814988029533,2.2150177523703354,2.9288904218881715,45.62938486376317,48.04330937086505,51.57984676905179,10.000000000000002,42.60950529384809,28.25032076377108,26.25260000124259,23036.15525606752,3.4727424759916916,3.5471765363686965,3.3327209161127325,2.605131071778135,2.7649797377102336,2.2150177523703354,2.9288904725937925,45.62944493969827,48.043360671541166,51.5796918856622,10.000000000000002,42.60944811487311,28.25032076377108,26.252596823623325,1.2735600358923849,201.64082354053005,309.1417947988177,6.163790164324275,15.877965145752665,671.1434391315142,576.6198530030302,12.377712323134347,4.744395074330651,2204.7814765789144,1670.4535560040563,51.897191198981055,14.007283896339567,32.78512374139164,24.2959287612368,26.17910204676371,1.149394051832124,221.93917718446733,180.776449170261,3.7880686788825386,7.7068296722742815,213.73109901614185,31.95235762596446,61.015894860623995,1173.672259092331,154.0,2310.0,986859.3231697036,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
26,158,23435.03214739275,3.4762969693665937,3.3521678806344166,3.3027311399026846,2.63417079401401,2.745432663277476,2.690594923182163,2.92875904671077,45.477951700349145,58.82411564615528,53.68805904597092,10.000000000000002,42.63896953251067,46.54579527222459,26.23462545271397,23435.02847454446,3.476300851005154,3.3521693725463875,3.3027374162971173,2.6341675889333303,2.7454425505995035,2.690594923182163,2.9287588363306023,45.47799531464801,58.82416138034649,53.68815555520457,10.000000000000002,42.63892966189554,46.54579527222459,26.234556383348078,1.2141697950825368,182.965412545076,318.41363579605587,6.000239649437415,18.413705149366784,789.360313885904,697.0821278023923,14.05662344865137,9.315464944475988,2030.7978106731994,1529.5038210035987,56.13300749196422,1.3508834654437094,55.25888261313658,65.35790018930861,53.629031592100844,1.1182093130798743,234.93726566902933,201.3664079376282,5.360155822637124,14.290545471791795,305.0446069433394,60.02322706857871,72.33591688486972,2069.9333839416504,165.0,2475.0,943452.703840914,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
105,63,23153.508140743124,3.46541630394593,3.451572901990242,3.3292934898751234,2.6187654349188594,2.751554067031938,3.7264529634276986,2.9295736740423366,45.93224371741329,52.74449304681842,51.77214604948702,10.000000000000002,42.480005641559856,32.15683592854811,26.270846645918382,23153.501471490723,3.465419833750359,3.451576072960288,3.329294579729533,2.618777010830118,2.751549053155338,3.7264529634276986,2.929573457580656,45.931939257326576,52.744471294120395,51.77220827047978,10.000000000000002,42.48031868628028,32.15683592854811,26.270859827213883,1.2076444140765488,178.4977864526624,298.8645490484206,5.864291421318204,14.570267173716921,668.3233131960317,643.3249154946776,11.493348522637762,5.2113525265153084,2049.167679522616,1548.6330155103285,49.0068257986036,4.504365684192419,33.2877905553533,44.760465024381794,40.35980395524125,1.0740406663913786,234.7300116816278,197.83259576330894,4.3487761374908835,11.192060184351284,252.2630247298376,43.47409472981515,68.08831180347748,539.398519039154,71.0,1065.0,939475.374147817,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
81,116,23201.605368124554,3.4481958652701894,3.4819594109517094,3.308001651244425,2.60826493522829,2.7232724668337833,3.857898923786231,2.930616268133679,46.66640346115628,51.07635110359574,53.13446611322734,10.000000000000002,41.91423401841468,23.555679978006385,26.329100800616786,23201.60502740756,3.44819590730915,3.48195973699192,3.3080010026742723,2.608264677025896,2.723271957209188,3.857898923786231,2.9306163017085574,46.666401342072525,51.076333178342445,53.13451429496239,10.000000000000002,41.914220302314995,23.555679978006385,26.329101621664375,1.2294991548140723,177.53288349393813,270.4658869046564,5.624444520473056,4.926025316412737,563.3032428562494,647.4942785084219,7.958151123296622,4.4929219792931505,1990.4336857916749,1503.9652875441536,40.103408363085784,5.147320085100171,30.0030122625715,41.32197027806091,36.59888760557281,1.7257667901602272,243.69837955588002,200.89221874423964,5.670799697802071,10.73343517643928,243.15259801774155,40.81138781910999,65.34200581467235,923.1016051769257,122.0,1830.0,921507.3958127104,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
58,176,22974.673795560266,3.464678051201302,3.6290335998236984,3.3010363180061946,2.594443502002189,2.7606934206899854,3.7964100920342734,2.929614399067368,45.981713707178336,44.84587587153822,53.68924431937627,10.000000000000002,42.27426687287741,15.481862939520086,26.272842032850306,22974.672556606434,3.4646796225856353,3.629043200026433,3.3010325560358162,2.594442933962084,2.7607037888362953,3.7964100920342734,2.929611792932812,45.98167055750464,44.84590685885548,53.6891731975021,10.000000000000002,42.2744428156324,15.481862939520086,26.272808809764392,1.2397926719742278,191.12235940991627,296.1935915484179,6.005609214328352,11.763880799436542,616.7245916839065,588.149455076432,11.554042357742686,4.845952503362873,2207.366708176809,1672.0456687245305,46.338726102927296,29.688342410741136,25.963662796249984,10.70610165082206,17.658528632618083,1.6373481140918849,225.2547320315823,181.10612157441378,4.942505811787658,4.693557754534365,181.41512403053937,23.33821394273202,55.41047352806701,1354.5893385410309,184.0,2760.0,993664.5267075959,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
67,91,23248.4018717492,3.481131058020741,3.6147383395764603,3.396736322034672,2.602583925292093,2.7575728177017815,2.5377840444252913,2.928400026206075,45.31655497838047,45.33383394429264,47.679254154730714,10.000000000000002,42.620554108785186,18.82840199677546,26.206653679659812,23248.401844752116,3.4811310737801406,3.6147378551466973,3.3967364011291936,2.602583779990893,2.7575737197484775,2.5377840444252913,2.928400030103978,45.31655308112197,45.3338529490118,47.67926595084464,10.000000000000002,42.62056286433804,18.82840199677546,26.20665439286898,1.2217679514584514,186.7107556186159,328.79906414530774,6.064191286255512,13.753899181959898,704.8700125903999,563.0754964711448,13.172423510178985,4.969881031519603,2260.0431653660034,1715.520274452438,55.134185358009795,30.403103274765016,37.75646506174552,14.387706315695258,16.890174886899675,0.8404578674485192,209.6531409534284,178.91483890652373,1.818056586651212,4.714603012961189,210.3534373409378,34.33360328447961,62.34588026194798,1269.0635969638824,101.0,1515.0,1022816.889435242,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,253,22962.531741819475,3.4727106005745227,3.602491673856071,3.2853172188828745,2.6011500190522785,2.761556817722817,3.8107846374172984,2.9290683877967716,45.66450462467812,45.86361497924369,54.919014992885124,10.000000000000002,42.38808382621182,15.54366464427925,26.239732813139526,22962.531741819475,3.4727106005745227,3.602491673856071,3.2853172188828745,2.6011500190522785,2.761556817722817,3.8107846374172984,2.9290683877967716,45.66450462467812,45.86361497924369,54.919014992885124,10.000000000000002,42.38808382621182,15.54366464427925,26.239732813139526,1.2387101867807888,193.57181844134553,311.0452215491073,6.1065241865248066,14.607438260410234,682.7248728874795,603.8602201252891,13.458189047511855,4.567183176629731,2199.2805601527784,1667.7651675878678,50.121876972601555,24.402995461009663,25.89193395090305,11.573005047724232,21.573767083644913,1.6664404268489177,219.34825613793078,179.64736816432085,5.188423310530745,5.505325468739322,181.25200542093077,24.701919114691545,55.65062649743279,2296.0316998958588,310.0,4650.0,968875.0103088378,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
107,63,23802.938205785304,3.4675415390597126,3.4329639070235056,3.4864812007231794,2.6169593966780798,2.7485433886661825,2.5492684968477257,2.9292359001210238,45.91625451045785,53.609623459895964,42.886258364944155,10.000000000000002,42.42714621812932,48.73712185983993,26.23490622261721,23802.936029054326,3.4675442663550022,3.4329631903505087,3.4864820416428763,2.6169573324970585,2.7485314522564677,2.5492684968477257,2.929235803912589,45.91619694195564,53.60960839270812,42.88615182203196,10.000000000000002,42.42702667170204,48.73712185983993,26.234881514380167,1.2179361594985065,172.9156830247153,307.63530297226237,5.725529857258964,13.265656669632769,658.1821107746829,629.050077534627,11.407759773574943,4.930169752648234,2000.4340313567677,1513.9881831210134,46.6215050920122,3.5405442580880995,53.64194318747112,58.9465973116865,37.78189899729274,0.4343251549408759,199.34679472317765,201.27642536986008,0.38020579709368824,13.05533247633052,342.24384817984077,77.950894854038,89.91646589411103,553.983838558197,69.0,1035.0,930632.283907358,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
90,116,22980.284798207547,3.4636656726272053,3.65750726604802,3.2743572169380366,2.5949578387734453,2.7651993367932572,3.849481627076743,2.9296335921340355,46.05000573306467,43.86205502182181,55.68845288858902,10.000000000000002,42.255122172706066,40.115823676816404,26.26667024476938,22980.284772813437,3.463665589889831,3.6575071547860327,3.2743575432240157,2.5949575073329734,2.765200067713155,3.849481627076743,2.929633571563281,46.05000877812797,43.86206511644552,55.688413976563176,10.000000000000002,42.2551214037927,40.115823676816404,26.266672078544552,1.2436114809535612,189.3370593670019,295.96109419949426,5.946581763630232,13.20588132077817,614.0172544381074,593.2173463589028,11.794645654831996,4.841651275526425,2166.0667471491915,1641.0457116475243,44.704901963073546,40.47412300778019,23.691412154228924,8.896292001468064,13.98737090448156,1.8311071722617351,216.28081461101397,178.7150108086354,5.29991528775444,3.5469086868374715,160.19723797041843,19.45538049210941,52.981530879093434,959.0701313018799,126.0,1890.0,953282.1593306132,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
88,136,22962.566126107966,3.4698939364007364,3.613654524263588,3.2956442584779984,2.6014934168370867,2.7610453072874304,3.5607270465785366,2.9292355623103505,45.768228149695105,45.44823410834777,54.14339916532591,10.000000000000002,42.38441717704164,21.59639398832465,26.25238289352265,22962.566013212272,3.4698919614174093,3.6136546765894444,3.2956411288811207,2.6014919564645527,2.7610569941170127,3.5607270465785366,2.929236374914171,45.76827619534068,45.44823074409374,54.14335226297735,10.000000000000002,42.3845182202315,21.59639398832465,26.252307399851038,1.235876050502816,190.2749037692616,306.0029988814563,6.036531103277558,14.095287243028102,664.457100154121,602.9393359286009,12.752819830808019,4.540846337862739,2187.7856017996337,1658.0274526756732,49.19971914823374,27.871775183758004,26.08048821243291,10.169016844511171,20.022849490685463,1.552922190754847,222.23045910715422,180.55217254096516,4.995108448069497,4.91708049647819,181.18873297070843,24.133623294179905,55.91069475301889,1044.5903029441833,139.0,2085.0,963654.9833653887,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
104,101,23573.70622302992,3.473734886320075,3.4781711723320026,3.4592592489615375,2.616061103730794,2.734379165331002,2.421256356837605,2.9289426322954624,45.671461267757024,51.178013239351955,44.27513700215172,10.000000000000002,42.559593288687964,39.185956954484645,26.223644993189616,23573.701353686298,3.473736249680159,3.478169137854541,3.4592589609390947,2.6160502308180966,2.7343857052163716,2.421256356837605,2.928942671492289,45.671452527106304,51.17804720750658,44.275029306630515,10.000000000000002,42.55961825493808,39.185956954484645,26.22360684691025,1.2705457884604172,204.04332942656652,313.46945580158825,6.2069084626864495,8.938250971532172,649.4549797320308,580.6379975010883,10.087730988076453,5.289611408044001,2039.6061789639452,1544.7811710425594,49.08255393135363,8.403737466244937,57.74937036543973,48.58503904521007,28.804284517022698,0.5040124176267355,195.87663190135964,187.45985602426396,0.6384485196518104,10.15241949353172,276.8467003103294,56.90282953636627,78.47425303985382,812.160382270813,108.0,1620.0,960249.5075930238,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
51,134,23002.764496277166,3.4654637766701595,3.5528141250322594,3.2693675516102143,2.6097248815501843,2.753074429518252,2.888234214033228,2.9296777190327212,45.985880188343096,47.926893018834456,56.22367792728721,10.000000000000002,42.0709333925531,26.016799056340574,26.260740489476056,23002.76446945715,3.465463509348087,3.552814377146781,3.2693680948413233,2.609724421436714,2.753075312166635,2.888234214033228,2.9296778423290872,45.98588283806833,47.92688493026443,56.22365020147817,10.000000000000002,42.07092911768086,26.016799056340574,26.26074490266673,1.238547625708454,195.22621908090667,297.845340099631,6.087599736675003,14.644298227102606,707.6166828639044,700.1253124287473,14.439808494276118,4.470496262765585,2053.9008910683556,1555.2599207410258,45.86644241094454,15.519857900199542,22.18684878438922,16.84018497688816,29.265731544151194,1.7282405045543625,217.31025344505377,184.05406823062674,5.509614566644753,7.404024689175545,204.63033644601788,33.082148813702055,60.32536349971883,1763.7868356704712,139.0,2085.0,931534.0661445935,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
30,292,23008.682739231335,3.468243750803696,3.5134423288761294,3.2871952077224664,2.609991277798824,2.7599072378070626,3.2675735212238353,2.9293643844469393,45.842520280928106,49.63418519427935,54.77196202436178,10.000000000000002,42.463589199751986,43.84034546443116,26.25671510013277,23008.68273682008,3.468243752004911,3.513442341373781,3.2871952068062287,2.6099912768433637,2.7599072411468795,3.2675735212238353,2.9293643838715937,45.84252023734527,49.634184932810314,54.77196185985433,10.000000000000002,42.463589327928496,43.84034546443116,26.256715194286446,1.2371176147983949,190.7057778357241,303.07652860534444,6.029164802152129,15.394300658799244,664.5100993333149,615.3783463946417,12.228383653686308,4.667043465134336,2102.4976234384294,1591.8302304502042,48.496711410910635,9.128235822029415,23.90812212910907,28.33291333519853,33.52156088844791,1.441744460823745,220.65221307329102,183.53510281866937,5.187648559953686,9.099120607759057,217.0659105578425,35.43197794161673,61.098675127315914,2354.9076261520386,317.0,4755.0,942210.8797055244,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
120,60,23164.15112528739,3.4627687099932998,3.534321511621708,3.329486158538021,2.609001411451783,2.703081060315883,3.6603130523245984,2.9302084824797188,46.141672139947396,48.707255824507925,51.758496991516076,10.000000000000002,41.63451764501865,46.60275657425985,26.263457799513763,23164.150422382067,3.462772839719709,3.534324974950483,3.3294853110956653,2.609017661596045,2.7030745954007287,3.6603130523245984,2.9302091341285563,46.141453618621995,48.7072721292064,51.758522529064074,10.000000000000002,41.63467972555674,46.60275657425985,26.26345172965874,1.226487764848988,204.07579423398195,291.77316492655837,6.2691216528156,3.801337962497345,696.1166033136203,700.6008922998681,11.127634867062431,4.296746053413248,1993.8230272393848,1510.4029381876362,42.72134288973508,11.911123106928553,22.019261348696286,22.04961164611705,31.50706636965028,1.8622306501332193,255.2655964421182,208.74403890719503,5.476951193175495,7.812693935625031,217.49429788042534,33.591342748577425,62.56213115091319,511.51887464523315,67.0,1005.0,932164.4551476118,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
114,88,23541.693221838468,3.475975364749073,3.53451673420728,3.468035884426529,2.6018514303796385,2.7564985706800598,3.8996927777601744,2.929047886214928,45.614718051037876,48.52507228581051,43.83204424450358,10.000000000000002,42.39143406575633,36.20637264262503,26.2006978466451,23541.683608700012,3.4759644883262246,3.53451303391511,3.4680326421892267,2.601850021372085,2.7565107471360517,3.8996927777601744,2.9290477328049747,45.61489958237352,48.525150278666764,43.83183560321524,10.000000000000002,42.391168358926926,36.20637264262503,26.200822731452565,1.2133630671704891,191.01714501298696,320.2762903690651,6.1340276759822565,13.114774709992133,671.6225181402262,583.9481596763353,12.990578577004444,4.473640192976063,2126.571719636508,1615.2127339612496,47.986464881830294,11.12494197747121,37.216055393770766,31.381447034828682,26.465385601184593,0.4432534835429698,192.25658905728451,185.66711101227895,0.5137483861884423,8.980493820665243,279.89136426829873,58.958624022389685,77.16265232051504,721.0841534137726,97.0,1455.0,977351.3922649925,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
79,170,22988.31830495537,3.4573700028904604,3.6177751881574185,3.286379307534835,2.5971091475885313,2.7643219779365884,3.5006343691493713,2.9302264594515046,46.27775212896399,45.2738334376894,54.73094598282843,10.000000000000002,42.31933348258848,47.11622216755377,26.303550733307784,22988.31766454025,3.4573610761106224,3.6177769194300877,3.2863808737953306,2.59710527312785,2.7643215846082203,3.5006343691493713,2.9302237329894814,46.277735793514246,45.273867676800066,54.73096927889602,10.000000000000002,42.319327552335665,47.11622216755377,26.303563335752905,1.230232400902966,190.4965124933275,282.66782305132347,5.9643897421542835,12.230898061061641,570.6172183904905,580.6631859205906,9.962239076072503,4.948667453929812,2138.8769644659087,1617.9633778959953,43.29413885087888,27.12408917732178,25.37720657900835,10.731910006767508,19.520080930626715,1.6173597208868953,219.2123087015571,179.29861689527706,5.074355617057831,5.015264179229536,182.59239404230067,24.497498919033486,56.16471997840728,1422.7844469547272,189.0,2835.0,957795.2178128633,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,342,23041.96517964967,3.4674696024070313,3.496690514892935,3.2840993756395696,2.6183730122496933,2.7553985691643406,3.011324331353793,2.929738371753057,45.872992314011945,50.53114213229153,55.14802246216623,10.000000000000002,42.42388078225457,19.584889568382092,26.2617907302922,23040.976469894067,3.466571675440861,3.4947290194945566,3.2833001989952604,2.6157067320662537,2.757279123682169,3.011324331353793,2.929452518269498,45.90200527293032,50.59456436826399,55.17421735506403,10.000000000000002,42.38854770819776,19.584889568382092,26.26700762177661,1.1967878249110095,187.53918514793278,300.61858694949774,6.08735959096019,16.474861209663846,694.4217610208688,660.380310659657,12.81566259510258,5.23232619502963,2038.8946064332622,1541.7197880975154,48.77708781478243,8.891639747268846,21.433380966049928,27.72857485394016,36.85702111668827,1.387565446653483,214.88880682253694,179.33991595085007,4.93999165294173,9.38578153800395,234.50316827839453,41.02584050295616,65.25484446917534,2568.1346085071564,349.0,5235.0,923459.3170712482,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
130,53,23813.155539016123,3.4565904115935475,3.342700861251966,3.2447117117135065,2.64937526148253,2.6986046707935674,3.4481696897281475,2.9300819159493785,46.36853626387415,59.76661240323033,58.18475638868016,10.000000000000002,41.602796452651795,28.847689529364214,26.32058339895385,23813.14686871592,3.456596492160876,3.3427024582313507,3.244713904252632,2.6493803853469613,2.698601508640212,3.4481696897281475,2.930081736398348,46.368310355745635,59.766592258760184,58.18474561640654,10.000000000000002,41.60279612665709,28.847689529364214,26.320555005272674,1.447461907319544,280.01551518672653,272.7418166653337,6.926693502672316,9.817182826872955,841.5571682205709,920.9793139159074,14.300081243737829,9.391014114882092,1755.511438648353,1319.2154801850925,46.04246707050453,2.6158996439186635,45.29749812382975,53.32674871963066,54.6265621714054,1.669362421074522,239.77501459000536,224.6005471100498,7.501846725661441,12.445259631307959,302.5227493578096,71.47045316671552,71.95383469735212,439.94235491752625,59.0,885.0,877151.1912024813,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
33,183,23013.578690414615,3.470499624493966,3.541019832037362,3.259622723709497,2.6075836734055398,2.7681410044614063,3.979910356718147,2.929196983237329,45.74729848999955,48.402535114413226,56.84025346624692,10.000000000000002,42.46467543223931,19.180996761680515,26.250279965040637,23013.578315449406,3.4704986606854806,3.541013472274563,3.2596236526507387,2.6075856008459186,2.7681355790053623,3.979910356718147,2.9291971105782477,45.74728070113079,48.402703052341295,56.840208034181494,10.000000000000002,42.46467499198968,19.180996761680515,26.25030256569367,1.242768114257851,193.54541741162578,306.7077879191626,6.082210810431095,18.304468194704185,690.4358816141341,620.236322765884,13.647462793740376,4.670947008117867,2139.8987688104075,1620.9655531599915,49.606349835397026,12.640584001665951,22.29789676769909,20.974711844821357,30.549034657829324,1.6018689254605623,210.73456935643628,184.00773814542558,5.418960021027665,7.947050510232004,192.72002086310172,31.62784212552345,57.29887608791937,2473.889550447464,204.0,3060.0,970392.1566957763,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
